blue,green,red,ndwi,brightness,label,source_file
0.467979,0.39719644,0.19910651,0.3321962,0.35476065,1,GSL_1997_05.tif
0.4523778,0.38046235,0.18059178,0.3562405,0.33781064,1,GSL_1997_05.tif
0.4097004,0.33424664,0.15484798,0.36679667,0.29959834,1,GSL_1997_05.tif
0.5596608,0.49644205,0.25080213,0.32872733,0.435635,1,GSL_1997_05.tif
0.5596608,0.49644205,0.25080213,0.32872733,0.435635,1,GSL_1997_05.tif
0.4951731,0.4306646,0.21767326,0.32851854,0.3811703,1,GSL_1997_05.tif
0.4648745,0.39483234,0.1969742,0.33432853,0.352227,1,GSL_1997_05.tif
0.42290443,0.3519078,0.16686176,0.3567011,0.31389132,1,GSL_1997_05.tif
0.55911064,0.49741548,0.27196926,0.29302105,0.44283178,1,GSL_1997_05.tif
0.57451534,0.5131298,0.27332145,0.3049242,0.4536555,1,GSL_1997_05.tif
0.49977094,0.44865024,0.23332757,0.3157322,0.39391625,1,GSL_1997_05.tif
0.42974225,0.36224493,0.18433633,0.3254928,0.32544115,1,GSL_1997_05.tif
0.38541433,0.3334586,0.15791643,0.3572461,0.29226312,1,GSL_1997_05.tif
0.26914203,0.1695811,0.13355064,0.11886031,0.19075793,0,GSL_1995_11.tif
0.27496788,0.15870662,0.124641225,0.12022422,0.18610525,0,GSL_1995_11.tif
0.2693661,0.15874216,0.12697075,0.11120007,0.18502633,0,GSL_1995_11.tif
0.26158762,0.1766886,0.13494018,0.13396801,0.19107212,0,GSL_1995_11.tif
0.2505121,0.16027027,0.12096303,0.13976689,0.17724848,0,GSL_1995_11.tif
0.2614916,0.15842232,0.12786987,0.10671733,0.1825946,0,GSL_1995_11.tif
0.27330336,0.15497519,0.11111363,0.16483742,0.1797974,0,GSL_1995_11.tif
0.2542893,0.16247359,0.12811509,0.11823717,0.181626,0,GSL_1995_11.tif
0.24443017,0.16147855,0.12513165,0.12681603,0.17701346,0,GSL_1995_11.tif
0.28028157,0.18059772,0.14425829,0.111862846,0.20171253,0,GSL_1995_11.tif
